produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,SP        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.4
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,TO        ,NORTE          ,2024,6,ATACADO                                                     ,0.53
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,AC        ,NORTE          ,2024,7,ATACADO                                                     ,0.77
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,AC        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,AL        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.48
OVOS DE GALINHA          ,BRANCO (A)          ,4269,AL        ,NORDESTE       ,2024,7,ATACADO                                                     ,0.67
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,AM        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.5
OVOS DE GALINHA          ,TIPO A BRANCO       ,11245,AM        ,NORTE          ,2024,7,ATACADO                                                     ,0.55
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,AP        ,NORTE          ,2024,7,ATACADO                                                     ,0.68
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,BA        ,NORDESTE       ,2024,7,ATACADO                                                     ,0.59
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,CE        ,NORDESTE       ,2024,7,ATACADO                                                     ,0.62
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,DF        ,CENTRO-OESTE   ,2024,7,ATACADO                                                     ,0.55
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,DF        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.47
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,ES        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.39
OVOS DE GALINHA          ,VERMELHO EXTRA      ,4265,ES        ,SUDESTE        ,2024,7,ATACADO                                                     ,0.48
OVOS DE GALINHA          ,BRANCO EXTRA        ,4264,ES        ,SUDESTE        ,2024,7,ATACADO                                                     ,0.39
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,GO        ,CENTRO-OESTE   ,2024,7,ATACADO                                                     ,0.5
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,GO        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.38
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,MG        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.39
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,MS        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.36
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,MS        ,CENTRO-OESTE   ,2024,7,ATACADO                                                     ,0.48
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,MT        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.4
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,MT        ,CENTRO-OESTE   ,2024,7,ATACADO                                                     ,0.5
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,PA        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.46
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,PA        ,NORTE          ,2024,7,ATACADO                                                     ,0.05
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,PB        ,NORDESTE       ,2024,7,ATACADO                                                     ,0.52
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,PE        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.38
OVOS DE GALINHA          ,BRANCO (A)          ,4269,PE        ,NORDESTE       ,2024,7,ATACADO                                                     ,0.46
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,PI        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.47
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,PI        ,NORDESTE       ,2024,7,ATACADO                                                     ,0.72
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,PR        ,SUL            ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.38
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,PR        ,SUL            ,2024,7,ATACADO                                                     ,0.58
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,RJ        ,SUDESTE        ,2024,7,ATACADO                                                     ,0.51
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,RN        ,NORDESTE       ,2024,7,ATACADO                                                     ,0.04
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,RO        ,NORTE          ,2024,7,ATACADO                                                     ,0.8
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,RO        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.53
OVOS DE GALINHA          ,VERMELHO TIPO GRANDE,11156,RS        ,SUL            ,2024,7,ATACADO                                                     ,0.89
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,RS        ,SUL            ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,SC        ,SUL            ,2024,7,ATACADO                                                     ,0.5
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,SP        ,SUDESTE        ,2024,7,ATACADO                                                     ,0.46
OVOS DE GALINHA          ,GRANDE BRANCO       ,11167,SP        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.37
