produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg,data_padronizada
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,CE        ,NORDESTE       ,2024,3,VAREJO                                                      ,33.95,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,DF        ,CENTRO-OESTE   ,2024,3,VAREJO                                                      ,4.13,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,DF        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,4.04,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,DF        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,36.28,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,DF        ,CENTRO-OESTE   ,2024,3,VAREJO                                                      ,39.55,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,DF        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.04,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,ES        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.16,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,ES        ,SUDESTE        ,2024,3,VAREJO                                                      ,4.0,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,ES        ,SUDESTE        ,2024,3,ATACADO                                                     ,34.58,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,ES        ,SUDESTE        ,2024,3,ATACADO                                                     ,3.82,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,GO        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,4.66,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,GO        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,37.01,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,GO        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.06,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,GO        ,CENTRO-OESTE   ,2024,3,VAREJO                                                      ,5.18,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,GO        ,CENTRO-OESTE   ,2024,3,VAREJO                                                      ,42.33,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,MA        ,NORDESTE       ,2024,3,VAREJO                                                      ,5.15,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,MA        ,NORDESTE       ,2024,3,ATACADO                                                     ,4.99,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,MA        ,NORDESTE       ,2024,3,VAREJO                                                      ,32.15,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,MA        ,NORDESTE       ,2024,3,ATACADO                                                     ,30.79,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,MA        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.31,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,MG        ,SUDESTE        ,2024,3,ATACADO                                                     ,4.16,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,MG        ,SUDESTE        ,2024,3,VAREJO                                                      ,41.1,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,MG        ,SUDESTE        ,2024,3,ATACADO                                                     ,34.51,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,MG        ,SUDESTE        ,2024,3,VAREJO                                                      ,4.97,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,MG        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.29,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,MS        ,CENTRO-OESTE   ,2024,3,VAREJO                                                      ,5.11,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,MS        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,4.7,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,MS        ,CENTRO-OESTE   ,2024,3,VAREJO                                                      ,45.18,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,MS        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.82,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,MS        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,35.75,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,MT        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.99,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,MT        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,5.05,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,MT        ,CENTRO-OESTE   ,2024,3,VAREJO                                                      ,5.18,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,MT        ,CENTRO-OESTE   ,2024,3,VAREJO                                                      ,36.3,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,MT        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,35.09,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,PA        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.91,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PA        ,NORTE          ,2024,3,VAREJO                                                      ,5.59,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PA        ,NORTE          ,2024,3,ATACADO                                                     ,5.25,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PA        ,NORTE          ,2024,3,VAREJO                                                      ,29.7,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PA        ,NORTE          ,2024,3,ATACADO                                                     ,28.89,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PB        ,NORDESTE       ,2024,3,ATACADO                                                     ,32.91,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PB        ,NORDESTE       ,2024,3,ATACADO                                                     ,4.9,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,PB        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.07,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PB        ,NORDESTE       ,2024,3,VAREJO                                                      ,5.25,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PB        ,NORDESTE       ,2024,3,VAREJO                                                      ,34.83,03/2024
LEITE DE VACA            ,PASTEURIZADO TIPO C ,6548,PB        ,NORDESTE       ,2024,3,ATACADO                                                     ,4.34,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PE        ,NORDESTE       ,2024,3,VAREJO                                                      ,26.55,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,PE        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.95,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PE        ,NORDESTE       ,2024,3,ATACADO                                                     ,28.63,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PE        ,NORDESTE       ,2024,3,ATACADO                                                     ,5.22,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PE        ,NORDESTE       ,2024,3,VAREJO                                                      ,6.2,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,PI        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.21,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PI        ,NORDESTE       ,2024,3,VAREJO                                                      ,5.3,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PI        ,NORDESTE       ,2024,3,VAREJO                                                      ,31.75,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PI        ,NORDESTE       ,2024,3,ATACADO                                                     ,29.85,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PR        ,SUL            ,2024,3,ATACADO                                                     ,29.21,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PR        ,SUL            ,2024,3,VAREJO                                                      ,4.08,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,PR        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.27,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,PR        ,SUL            ,2024,3,ATACADO                                                     ,4.01,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,PR        ,SUL            ,2024,3,VAREJO                                                      ,32.68,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,RJ        ,SUDESTE        ,2024,3,VAREJO                                                      ,34.1,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,RJ        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.03,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,RJ        ,SUDESTE        ,2024,3,VAREJO                                                      ,4.78,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,RJ        ,SUDESTE        ,2024,3,ATACADO                                                     ,31.54,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,RN        ,NORDESTE       ,2024,3,ATACADO                                                     ,31.87,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,RN        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.34,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,RN        ,NORDESTE       ,2024,3,VAREJO                                                      ,38.5,03/2024
LEITE DE VACA            ,TIPO C              ,4989,RN        ,NORDESTE       ,2024,3,ATACADO                                                     ,5.99,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,RN        ,NORDESTE       ,2024,3,VAREJO                                                      ,6.27,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,RO        ,NORTE          ,2024,3,ATACADO                                                     ,30.58,03/2024
LEITE DE VACA            ,IN NATURA           ,6542,RO        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.74,03/2024
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,RO        ,NORTE          ,2024,3,VAREJO                                                      ,31.65,03/2024
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,RO        ,NORTE          ,2024,3,VAREJO                                                      ,5.24,03/2024
